The rightmost column contains computed values for __C
X	NoNoise	Noisy
979.000000	-19.417128	-2698.310666	86.623721
979.500000	-18.052284	-528.004285	88.092501
980.000000	-16.544494	-1841.924410	89.706633
980.500000	-14.918554	-1887.749242	91.440907
981.000000	-13.199949	731.211436	93.269405
981.500000	-11.414505	-2756.613527	95.165868
982.000000	-9.588029	-1710.353034	97.104055
982.500000	-7.745958	-1369.319915	99.058099
983.000000	-5.913025	-1531.209816	101.002852
983.500000	-4.112936	849.872536	102.914206
984.000000	-2.368072	153.579110	104.769407
984.500000	-0.699204	-575.727929	106.547331
985.000000	0.874750	-1815.676059	108.228742
985.500000	2.336947	-2083.883577	109.796514
986.000000	3.672806	-1569.370876	111.235821
986.500000	4.870161	-748.627009	112.534290
987.000000	5.919370	265.259593	113.682118
987.500000	6.813398	1144.646391	114.672151
988.000000	7.547847	-1846.318179	115.499918
988.500000	8.120959	886.712575	116.163632
989.000000	8.533576	-1417.429241	116.664146
989.500000	8.789058	84.187095	117.004879
990.000000	8.893172	1474.899527	117.191694
990.500000	8.853940	-1542.876083	117.232749
991.000000	8.681465	1910.994413	117.138317
991.500000	8.387715	43.373385	116.920568
992.000000	7.986293	-410.082010	116.593332
992.500000	7.492177	133.206330	116.171842
993.000000	6.921446	75.680238	115.672446
993.500000	6.290993	-1164.305832	115.112322
994.000000	5.618222	-326.613957	114.509168
994.500000	4.920749	-396.718755	113.880896
995.000000	4.216093	3120.240284	113.245320
995.500000	3.521382	-2742.318623	112.619856
996.000000	2.853052	-1750.185779	112.021218
996.500000	2.226578	243.377770	111.465140
997.000000	1.656205	-1252.740441	110.966108
997.500000	1.154709	3000.102202	110.537114
998.000000	0.733183	-1060.292300	110.189436
998.500000	0.400846	-1116.712446	109.932449
999.000000	0.164886	-765.152221	109.773463
999.500000	0.030340	-1013.664971	109.717599
