The rightmost column contains computed values for __C
X	NoNoise	Noisy
966.500000	18.786269	-1143.107855	-501.644355
967.000000	15.637048	-157.929402	-505.164868
967.500000	12.414193	1075.997407	-508.759344
968.000000	9.155303	1868.354223	-512.390015
968.500000	5.897468	-236.259851	-516.019626
969.000000	2.676847	-1455.143264	-519.611858
969.500000	-0.471738	-1380.669343	-523.131732
970.000000	-3.515179	1092.345963	-526.545994
970.500000	-6.422441	-2513.844251	-529.823469
971.000000	-9.164879	-1769.452652	-532.935386
971.500000	-11.716532	251.303142	-535.855667
972.000000	-14.054370	-5463.497106	-538.561179
972.500000	-16.158507	807.487978	-541.031948
973.000000	-18.012369	-3472.603923	-543.251326
973.500000	-19.602817	-1529.102660	-545.206115
974.000000	-20.920231	2288.165895	-546.886654
974.500000	-21.958545	-2012.166510	-548.286848
975.000000	-22.715236	868.241110	-549.404162
975.500000	-23.191272	-2659.559550	-550.239570
976.000000	-23.391015	30.813254	-550.797454
976.500000	-23.322086	2161.217858	-551.085467
977.000000	-22.995189	1763.094374	-551.114362
977.500000	-22.423897	-1001.960851	-550.897772
978.000000	-21.624411	-554.268174	-550.451970
978.500000	-20.615285	-1368.880450	-549.795594
979.000000	-19.417128	-2698.310666	-548.949344
979.500000	-18.052284	-528.004285	-547.935663
980.000000	-16.544494	-1841.924410	-546.778400
980.500000	-14.918554	-1887.749242	-545.502459
981.000000	-13.199949	731.211436	-544.133440
981.500000	-11.414505	-2756.613527	-542.697285
982.000000	-9.588029	-1710.353034	-541.219914
982.500000	-7.745958	-1369.319915	-539.726878
983.000000	-5.913025	-1531.209816	-538.243021
983.500000	-4.112936	849.872536	-536.792156
984.000000	-2.368072	153.579110	-535.396760
984.500000	-0.699204	-575.727929	-534.077700
985.000000	0.874750	-1815.676059	-532.853978
985.500000	2.336947	-2083.883577	-531.742510
986.000000	3.672806	-1569.370876	-530.757944
986.500000	4.870161	-748.627009	-529.912500
987.000000	5.919370	265.259593	-529.215862
987.500000	6.813398	1144.646391	-528.675097
988.000000	7.547847	-1846.318179	-528.294623
988.500000	8.120959	886.712575	-528.076204
989.000000	8.533576	-1417.429241	-528.018997
989.500000	8.789058	84.187095	-528.119625
990.000000	8.893172	1474.899527	-528.372297
990.500000	8.853940	-1542.876083	-528.768953
991.000000	8.681465	1910.994413	-529.299447
991.500000	8.387715	43.373385	-529.951756
992.000000	7.986293	-410.082010	-530.712218
992.500000	7.492177	133.206330	-531.565787
993.000000	6.921446	75.680238	-532.496313
993.500000	6.290993	-1164.305832	-533.486827
994.000000	5.618222	-326.613957	-534.519847
994.500000	4.920749	-396.718755	-535.577680
995.000000	4.216093	3120.240284	-536.642727
995.500000	3.521382	-2742.318623	-537.697786
996.000000	2.853052	-1750.185779	-538.726345
996.500000	2.226578	243.377770	-539.712862
997.000000	1.656205	-1252.740441	-540.643029
997.500000	1.154709	3000.102202	-541.504010
998.000000	0.733183	-1060.292300	-542.284666
998.500000	0.400846	-1116.712446	-542.975735
999.000000	0.164886	-765.152221	-543.569996
999.500000	0.030340	-1013.664971	-544.062391
