The rightmost column contains computed values for __C
X	NoNoise	Noisy
983.000000	-5.913025	-1531.209816	185.151274
983.500000	-4.112936	849.872536	185.842713
984.000000	-2.368072	153.579110	186.517523
984.500000	-0.699204	-575.727929	187.169447
985.000000	0.874750	-1815.676059	187.792788
985.500000	2.336947	-2083.883577	188.382476
986.000000	3.672806	-1569.370876	188.934118
986.500000	4.870161	-748.627009	189.444051
987.000000	5.919370	265.259593	189.909372
987.500000	6.813398	1144.646391	190.327962
988.000000	7.547847	-1846.318179	190.698497
988.500000	8.120959	886.712575	191.020447
989.000000	8.533576	-1417.429241	191.294065
989.500000	8.789058	84.187095	191.520364
990.000000	8.893172	1474.899527	191.701080
990.500000	8.853940	-1542.876083	191.838630
991.000000	8.681465	1910.994413	191.936054
991.500000	8.387715	43.373385	191.996959
992.000000	7.986293	-410.082010	192.025439
992.500000	7.492177	133.206330	192.026005
993.000000	6.921446	75.680238	192.003499
993.500000	6.290993	-1164.305832	191.963009
994.000000	5.618222	-326.613957	191.909776
994.500000	4.920749	-396.718755	191.849103
995.000000	4.216093	3120.240284	191.786268
995.500000	3.521382	-2742.318623	191.726427
996.000000	2.853052	-1750.185779	191.674531
996.500000	2.226578	243.377770	191.635239
997.000000	1.656205	-1252.740441	191.612842
997.500000	1.154709	3000.102202	191.611186
998.000000	0.733183	-1060.292300	191.633611
998.500000	0.400846	-1116.712446	191.682895
999.000000	0.164886	-765.152221	191.761203
999.500000	0.030340	-1013.664971	191.870049
